city_name,stop_name,stop_id,stop_code
זרזיר,צומת מזאריב,5892,58303
כאבול,כאבול ה'/מועצה מקומית,5897,58308
כאבול,מועצה מקומית,5898,58309
כעביה טבאש חג'אג'רה,טבאש/מסגד,5902,58313
כעביה טבאש חג'אג'רה,טבאש/גן אירועים,5903,58314
כעביה טבאש חג'אג'רה,כעבייה ג'/יציאה,5904,58315
עמק יזרעאל,מזאריב/כביש 7626,5907,58318
עילוט,בית מרקחת,5908,58319
כפר כנא,כפר כנא ח'/מעון,5911,58323
כפר כנא,כפר כנא ג'/מעיין,5912,58324
כפר כנא,כניסת רחוב הכנסיות,5913,58325
כרמיאל,קציר/שביל הזורעים,5914,58326
קרית שמונה,הורדים,5915,58327
עפולה,שדרות קונטיקט/חוחית,5916,58328
מגדל העמק,ירדן/השרון,5917,58329
עין מאהל,כללית מרפאת עצמאים,5918,58330
עיילבון,עילבון ג'/שכונת רושרוש,5919,58331
עיילבון,עילבון ד'/שכונת רושרוש,5920,58332
עיילבון,עילבון ה'/יציאה,5921,58333
עיילבון,מרכז התכנון,5922,58334
עיילבון,עילבון יציאה,5923,58335
עיילבון,עילבון כיכר,5924,58336
מגדל העמק,צומת רמת גבריאל,5926,58338
מגדל העמק,צומת רמת גבריאל,5927,58339
עיילבון,עילבון ו'/יציאה,5928,58340
ראמה,מרכז מסחרי,5929,58341
קרית שמונה,הר כרמל/האצ''ל,5930,58342
פקיעין חדשה,פקיעין יציאה,5933,58345
מעלה יוסף,מועצה מקומית גרנות,5934,58346
מעונה,מעונה ו,5935,58347
מעונה,הזית/הכרמל,5936,58348
עין יעקב,עין יעקב ג,5937,58349
מעלה יוסף,מסעף עין יעקב,5938,58350
אבן מנחם,אבן מנחם ב,5939,58351
עפולה,שדרות קונטיקט/חוחית,5940,58352
מגדל תפן,האלה/התעשייה,5942,58354
מגדל תפן,האלה/התאנה,5943,58355
מגדל תפן,האלה/הגפן,5944,58356
מגדל תפן,האלה/הברוש,5945,58357
מגדל תפן,צ. אלון/שדרות הגליל,5946,58358
עכו,המכללה האקדמית גליל מערבי/דרך המכללה,5947,58359
מבואות החרמון,מועצה אזורית מבואות חרמון,5948,58360
בית הלל,בית הלל ה,5949,58361
מטולה,מעלה הצפייה/הסחלב,5950,58362
כפר ורדים,ארבל/לוטם,5951,58363
כפר ורדים,התבור/ארבל,5952,58364
כפר ורדים,חצב/הדס,5953,58365
כפר ורדים,חצב 2,5954,58366
כפר ורדים,חצב 3,5955,58367
כפר ורדים,חצב 4,5956,58368
כפר ורדים,הדס 1,5957,58369
כפר ורדים,מגרש כדורסל/מירון,5958,58370
כפר ורדים,תבור/כרמל,5959,58371
כפר ורדים,מירון 1,5960,58372
כפר ורדים,חטיבת ביניים/תבור,5961,58373
כפר ורדים,בית כנסת/שניר,5962,58374
כפר ורדים,שניר 1,5963,58375
כפר ורדים,שניר 2,5964,58376
כפר ורדים,שניר 3,5965,58377
כפר ורדים,שניר 4,5966,58378
כפר ורדים,שניר 5,5967,58379
כפר ורדים,שניר 6,5968,58380
כפר ורדים,שניר 7,5969,58381
כפר ורדים,שניר 8,5970,58382
כפר ורדים,חרמון 1,5971,58383
כפר ורדים,חירם 1,5972,58384
ביענה,בית ספר ב,5973,58385
ביענה,כנסיה יוונית בורבארה,5974,58386
אחוזת ברק,האירוסים/שושנים,5975,58387
עפולה,שדרות קונטיקט/החסידה,5976,58388
מטולה,האירוס/מעלה הצפייה,5977,58389
יובל,יובל 1,5979,58391
יובל,כפר יובל ב,5980,58392
יובל,כפר יובל/שער מערבי,5981,58393
הגליל העליון,מחנה צבאי/כביש 886,5982,58394
הגליל העליון,מחנה צבאי/כביש 886,5983,58395
מטולה,מעלה ארז הטיילת/כביש 90,5984,58396
קרית שמונה,תל חי/שי עגנון,5986,58398
מטולה,הארזים/מצפה נפתלי,5987,58399
קרית שמונה,הנשיא/רש''י,5988,58400
קרית שמונה,שפרינצק/הנשיא,5989,58401
קרית שמונה,שפרינצק א,5990,58402
קרית שמונה,שפרינצק/הנרי מלכה,5991,58403
קרית שמונה,הנרייטה סאלד/עליית הנוער,5992,58404
קרית שמונה,הנרייטה סאלד/סלמנוביץ,5993,58405
קרית שמונה,הלבנון/הרי נפתלי,5994,58406
קרית שמונה,יהודה הלוי/סלינג'ר,5995,58407
